,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,class
0,1288.8674956854043,12.202770586785011,0.7991505172473236,0.36172449097328147,0.6014353589316822,0.7181178235764074,1.63,5629.021,7530.316,16462.36,23.716,0
1,1266.846531373274,11.826299001479287,0.8075384587867873,0.36593146946506355,0.6049226970986157,0.7155350742925775,1.611,5870.977,7759.47,15719.644,23.033,0
2,1029.6594243096647,10.2466407790927,0.830053568207698,0.44328085788855476,0.6657934048100468,0.6813102443302556,1.743,7440.006,8320.351,16857.419,21.516,0
3,983.1649485330373,9.845899593195265,0.8357052150903033,0.4533935968474517,0.673345080064785,0.685854230823728,1.717,7771.06,8569.443,16014.342,20.925,0
4,919.6375816691321,9.422576121794872,0.8394223675189441,0.4636950871454779,0.6809516041140353,0.6943437072283933,1.71,8207.277,8896.347,15309.346,20.185,0
5,906.5655048076924,9.229366987179489,0.8449064202044889,0.4663105016032049,0.6828693151718013,0.6989600096872467,1.734,8474.619,9058.297,15347.006,19.78,0
6,845.2186806582839,8.839258197731755,0.8487498316508195,0.4649494476586674,0.681872017066742,0.7127953156431583,1.713,8882.052,9296.853,14709.57,19.277,0
7,814.4080759985208,8.877426960059172,0.8429778032999699,0.47105676625705617,0.686335753299401,0.707687116039872,1.677,8783.823,9083.88,14672.203,19.73,0
8,801.015054857002,8.766010231755423,0.843175245572386,0.47897606235394913,0.6920809651723916,0.6988406251930037,1.646,8989.714,9154.552,14100.187,19.557,0
9,751.0017566568048,8.53769107495069,0.8448385413144958,0.4888109907966614,0.6991501918734353,0.7009880944321124,1.623,9434.989,9370.091,13587.445,19.127,0
10,714.9689888436882,8.209265594181456,0.8504974425584556,0.5023108795495944,0.708738936103834,0.6958473984097425,1.597,10259.785,9892.245,12640.588,18.118,0
11,1106.9477471646942,11.911720290927022,0.7883177243233381,0.3801397478667799,0.6165547403651843,0.7747102270174724,1.691,5145.375,6621.892,20842.857,26.993,0
12,1066.7238427638067,11.832863350591717,0.7862009593816883,0.3742596940552131,0.6117676798059972,0.7684000695384294,1.686,5154.108,6683.587,20486.054,26.747,0
13,953.143753081854,11.125477687376726,0.7915540777601208,0.38025159880225173,0.6166454401049697,0.7215559968588898,1.597,5453.296,7131.503,17717.071,25.123,0
14,950.9327462401382,10.80443324704142,0.799657816658811,0.38714836335968633,0.6222124744487901,0.7079736974123038,1.608,5588.735,7276.286,17412.2,24.585,0
15,987.8482803254439,10.57726208086785,0.8111547842413205,0.3971412601437333,0.6301914472156325,0.6970326152673398,1.667,5831.44,7520.806,17655.636,23.736,0
16,979.5059248643985,10.718187561637082,0.8044784858040206,0.3989630146580972,0.6316351911175446,0.6882100761791471,1.624,5714.212,7354.046,17273.251,24.268,0
17,959.4475391395462,10.539147250986192,0.8075271313204284,0.40472019234097023,0.6361762274252082,0.6860061845111048,1.616,5916.201,7526.86,16627.752,23.727,0
18,952.0742495685404,10.22925141765286,0.8152950863996583,0.4132439526478003,0.6428405343845395,0.6808313931961741,1.616,6243.865,7773.152,16126.697,22.986,0
19,914.6984251725837,9.953202046351086,0.819683608041039,0.4175704451200803,0.6461969089372683,0.6824400027693991,1.595,6485.013,7935.973,15625.295,22.554,0
20,902.3879437869826,9.924186390532551,0.8197023918187032,0.418803270963847,0.6471501147058903,0.6756714579827598,1.589,6661.404,8041.707,15363.415,22.246,0
21,852.8875354413217,9.48154739891519,0.8223405734879362,0.4292371900425867,0.6551619571087646,0.6770762111192229,1.536,7111.608,8430.463,13693.57,21.213,0
